崽	⿱山思	0	0	サイ シャ シ	こども				12	
崿	⿰山咢	0	0	ガク ゴウ	がけ きし				12	
嵂	⿱山律	0	0	リツ リチ	けわ.しい				12	
嵃	⿰山彥	0	0	ゲン ガン	けわ.しい				12	
嵆	⿱𮂱山	0	0	ケイ			ゲイ	u	12	
嵈	⿰山爰	0	0	カン			ガン	u	12	
嵕	⿰山㚇	0	0	ソウ					12	
嵑	⿰山曷	0	0	ケツ ゲチ カツ カチ	そび.える いしぶみ				12	
嵙	⿱山科	0	0	カ	やましな				12	
嵊	⿰山乘	0	0	ショウ			ジョウ	u	13	
嵟	⿸屵隹	0	0	キ テ タイ	たか.い		デ	u	13	
嵠	⿰山奚	0	0	ケイ	たに たにがわ				13	
嵡	⿱山翁	0	0	オウ オ					13	
嵢	⿰山倉	0	0	ソウ					14	
嵤	⿱𤇾山	0	0	ケイ ギョウ コウ エイ			ヨウ	u	13	
嵪	⿰山高	0	0	コウ キョウ	かた.い やせてかたいつち				14	
嵭	⿰山旁	0	0	ホウ ヒョウ	くず.れる				14	
嵰	⿰山兼	0	0	ケン カン					14	
嵹	⿱山強	0	0	キョウ ゴウ					14	⿱山强
嵺	⿰山翏	0	0	コウ キョウ リョウ	たか.い				14	
嵾	⿱山參	0	0	シン サン ソン					14	
嵿	⿱山頂	0	0	テイ チョウ					14	
嶁	⿰山婁	0	0	ル ロウ	いただ.き				14	
嶃	⿰山斬	0	0	サン セン	けわ.しい		ザン ゼン	u	14	
嶈	⿱山將	0	0	ソウ ショウ					14	
嶊	⿱山推	0	0	スイ ツイ サイ セ					14	
嶒	⿰山曾	0	0	ショウ ゾウ			ソウ ジョウ けわしい	u	15	
嶓	⿰山番	0	0	ハ					15	
嶔	⿱山欽	0	0	キン コン ケン カン	けわ.しい				15	
嶕	⿰山焦	0	0	ショウ			ジョウ	u	15	
嶙	⿰山粦	0	0	リン					15	
嶛	⿰山尞	0	0	リョウ					15	
嶟	⿰山尊	0	0	ソン シュン	そばだ.つ				15	
嶠	⿰山喬	0	0	キョウ			ギョウ みね やまみち たかい	u	15	
嶧	⿰山睪	0	0	エキ ヤク セキ シャク	つら.なる				16	
嶫	⿰山業	0	0	ギョウ	たか.い				16	
嶰	⿰山解	0	0	カイ ケ	たに		ゲ	u	16	
嶴	⿱奧山	0	0	オウ オク	おく.まる くま				16	
嶸	⿰山榮	0	0	コウ オウ エイ ヨウ	けわ.しい				17	
嶹	⿰山壽	0	0	トウ	しま				17	
巃	⿱山龍	0	0	ロウ ル	けわ.しい				19	
巇	⿰山戲	0	0	キ	けわ.しい		ギ	u	20	
巋	⿱山歸	0	0	キ	つら.なる		ギ	u	20	
巐	⿱山髜	0	0	チョウ					20	
巎	⿰山夒	0	0	ドウ					20	
巘	⿰山獻	0	0	ゴン ケン	みね		ゲン がけ けわしい けわし	u	23	
巙	⿰山夔	0	0	キ ドウ ノウ			ギ	u	22	
巠	⿳一巛工	0	0	ケイ キョウ					7	
巤	⿳巛龱⿲⿺𠄌⺀⿺𠄌⺀㇂	0	0	リョウ	たてがみ もと				15	
巩	⿰工卂	0	0	キョウ					6	⿰工凡
巸	⿰𦣝巳	0	0	イ キ	ひろいあご おお.きい				9	
巹	⿱丞己	0	0	キン	したが.う の.びる さかずき				9	
帀	⿱一巾	0	0	ソウ	めぐ.る めぐ.らす				4	
帇	⿻⿻コ一巾	0	0	デン ニョウ ロウ	てわざがすばやい		ジョウ	u	6	⿻肀冂
帍	⿸戶巾	0	0	コ	ひれ		ゴ	u	7	⿸户巾
帒	⿱代巾	0	0	タイ	ふくろ		バツ ダイ	u	8	
帔	⿰巾皮	0	0	ヒ	ふくろ		もすそ	u	8	
帕	⿰巾白	0	0	バツ メチ ハ ヘ	つつ.む		バク ミャク ハク ひたいあて	u	8	
帘	⿱穴巾	0	0	レン シン ヨウ	さけばた		ジン さかばやし	u	8	⿱⿱宀儿巾
帟	⿱亦巾	0	0	エキ ヤク	ひらとばり		とばり ひらはり	u	9	
帠	⿱臼巾	0	0	ゲイ	のり				10	
帮	⿱邦巾	0	0	ホウ	たす.ける				10	
帨	⿰巾兌	0	0	セイ サイ エツ エチ	てふき		ゼイ セ スイ	u	10	⿰巾兑
帲	⿰巾幷	0	0	ヘイ ヒョウ	おお.う				11	
帵	⿰巾宛	0	0	ワン エン オン					11	
帾	⿰巾者	0	0	ト ツ	はた はたじるし わたいれ				12	⿰巾⿻者丶
幋	⿱般巾	0	0	ハン	あたまのかざり		バン	u	13	
幐	⿰月帣	0	0	トウ	においぶくろ ふくろ		ドウ	u	13	⿰⿵⺆⺀帣 ⿸𰮤巾
幉	⿰巾枼	0	0		たづな		たずな	u	13	
幑	⿲彳⿱山帀攵	0	0	キ	めじるしのぬの はた				14	⿵⿲彳⿱山一攵巾
幖	⿰巾票	0	0	ヒョウ	しるし はた のぼり				14	
幘	⿰巾責	0	0	サク シャク	ずきん				14	
幛	⿰巾章	0	0	ショウ	ぬの				14	
幜	⿰巾景	0	0	ケイ キョウ	きぬ かずき				14	
幞	⿰巾菐	0	0	ホク	ずきん		ボク	u	15	
幨	⿰巾詹	0	0	セン	とばり ほろ たちき.れる				16	
幪	⿰巾蒙	0	0	ボウ ム モウ	ふくさ		おおう	u	17	
幫	⿱封帛	0	0	ホウ	たす.ける		くみ	u	17	
幬	⿰巾壽	0	0	チュウ ジュ トウ	とばり		ドウ	u	17	
幭	⿰巾蔑	0	0	ベツ メチ バツ マチ	おおい				18	
幮	⿰巾廚	0	0	チュ ジュ チュウ	とばり かや				18	
幰	⿰巾憲	0	0	ケン コン	ほろ				19	⿰巾⿳⿱宀丯罒心
庀	⿸广匕	0	0	ヒ ヘイ ハイ	おさ.める				5	
庋	⿸广支	0	0	キ	とだな				7	
庎	⿸广介	0	0	カイ	たな ながし				7	
庢	⿸广至	0	0	チツ チチ テイ	さえぎりとど.める				9	
庤	⿸广寺	0	0	チ ジ	たくわ.える				9	
庥	⿸广休	0	0	キュウ ク	かげ				9	
庨	⿸广孝	0	0	コウ キョウ					10	
庪	⿸广技	0	0	キ					10	
庬	⿸广尨	0	0	ボウ モ モウ	はっきり.しない				10	
庱	⿸广夌	0	0	チョウ リョウ					11	
庳	⿸广卑	0	0	ヒ	ひく.い		ビ	u	11	⿸广⿱⿱㇒⿻日丿十
庽	⿸广禺	0	0	グウ グ ドウ	かこつ.ける よ.せる よ.る				12	
庾	⿸广臾	0	0	ユ	くら				12	⿸广⿻臼人
庿	⿸广苗	0	0	ビョウ ミョウ	たまや みたまや やしろ				12	
廆	⿸广鬼	0	0	カイ エ ケ	かき		ガイ ゲ	u	13	
廌	⿸⿸广⿻コ⿰丨丨⿹②灬	0	0	チ					13	
廋	⿸广叟	0	0	シュウ シュ ソウ ス	かく.す		かくれる もとめる	u	13	
廎	⿸广頃	0	0	ケイ キョウ テイ	いえのかたわら				14	
廑	⿸广堇	0	0	キン コン			ゴン	u	14	
廒	⿸广敖	0	0	ゴウ					14	
廔	⿸广婁	0	0	ロウ ル リュ	まど むね のき				14	
廕	⿸广陰	0	0	イン オン	おお.う かば.う かげ				14	
廜	⿸广屠	0	0	ト ツ	いおり				15	
廞	⿸广欽	0	0	キン コン カン ケン	つら.ねる おこ.す けわ.しい		ギン ゴン	u	15	
廥	⿸广會	0	0	カイ ケ	まぐさぐら くら				16	
廫	⿸广膠	0	0	リョウ ロウ	むな.しい うつろ				18	
异	⿱己廾	0	0	イ	あ.げる				6	
弆	⿱去廾	0	0	キョ コ	おさ.める しまいこ.む				8	
弇	⿱合廾	0	0	エン カン コン ダン	おお.う		ナン せまい	u	9	
弈	⿱亦廾	0	0	エキ ヤク					9	
弎	⿹弋三	0	0	サン ゾウ	み み.つ みっ.つ				6	
弙	⿰弓于	0	0	オ ウ コ ク	も.つ				6	
弜	⿰弓弓	0	0	キョウ ゴウ キ	つよ.い つよいゆみ				6	
弝	⿰弓巴	0	0	ハ ヘ	ゆづか つか				7	
弡	⿰弓巨	0	0	クツ グチ チョウ	つよくいさましい				7	
弢	⿰弓𠬢	0	0	トウ	ゆみぶくろ				8	
弣	⿰弓付	0	0	フ	ゆづか				8	
弤	⿰弓氐	0	0	テイ タイ チュウ			チョウ	u	8	
弨	⿰弓召	0	0	ショウ	そりかえ.る				8	
弫	⿰弓臣	0	0	シン	ゆみがつよい				9	
弬	⿰弓𦣝	0	0	イ	ゆみのな				9	
弮	⿱𠔉弓	0	0	ケン	いしゆみ ま.がる まき				9	⿱龹弓
弰	⿰弓肖	0	0	ソウ ショウ	ゆはず				10	
弴	⿰弓享	0	0	トン チョウ					10	
弶	⿰弓京	0	0	ギョウ キョウ ゴウ					11	
弻	⿲弓㐁弓	0	0	ヒツ	たす.ける ゆだめ				12	⿴弜㐁
弽	⿰弓枼	0	0	ショウ ヨウ キョウ	ゆがけ				12	
弿	⿱𡨄弓	0	0	ケン コン	ゆみがつよい				13	⿱⿳宀𠀎八弓
彀	⿰⿱⿳士冖一弓殳	0	0	コウ ク			ねらい はる やごろ	u	13	⿹𣪊弓
彄	⿰弓區	0	0	コウ ク	ゆはず ゆがけ				14	
彅	⿰弓剪	0	0		なぎ				14	
彇	⿰弓肅	0	0	ショウ ヨウ	ゆはず				15	
彍	⿰弓廣	0	0	カク	は.る はし.る				18	
彐	⿱⿹𠃍一一	0	0	ケイ			セツ けいがしら	u	3	
彔	⿱彑氺	0	0	ロク	きざ.む		もと	u	8	⿱彑⺢
彘	⿱彑⿲匕矢匕	0	0	テイ エイ エ	ぶた		ダイ いのこ	u	12	
彛	⿱⿻コ一𪪷	0	0	イ	つね				16	⿱⺕𪪷
彠	⿰尋蒦	0	0	ワク カク キャク ヤク	はか.る ものさし のり				26	
彣	⿺文彡	0	0	ブン モン	あや				7	
彤	⿰丹彡	0	0	トウ ズ	あか.い		あか あかぬり	u	7	
彧	⿻或⿱丿丿	0	0	イク	あや				10	⿻或𰀪
彯	⿰票彡	0	0	ビョウ			ヒョウ	u	14	
彲	⿰麗彡	0	0	チ	みずち				22	
彴	⿰彳勺	0	0	ハク シャク チャク テキ	まるきばし		バク ジャク	u	6	
彵	⿰彳也	0	0	タ	しずかにゆ.く				6	
彸	⿰彳公	0	0	ショウ シュ					7	
彺	⿰彳王	0	0	オウ	いそぎゆ.く				7	
彽	⿰彳氐	0	0	チ ジ テイ タイ	たちもとお.る		デ	u	8	
彾	⿰彳令	0	0	レイ リョウ					8	
徉	⿰彳羊	0	0	ヨウ	さまよ.う		たちもとおる	u	9	
徍	⿰彳圭	0	0	アイ ア エ	ゆ.く		カイ カ ケイ よい	u	9	
徏	⿰彳步	0	0	チョク トク	すす.む のぼ.る				10	
徖	⿰彳宗	0	0	ソウ ス	やす.らか				11	
徜	⿰彳尙	0	0	ショウ	さまよ.う		たわむれる	u	11	⿰彳尚
徝	⿰彳直	0	0	チ チョク チキ	ほどこ.す のぼ.る				11	
徢	⿰彳疌	0	0	ショウ					11	
徧	⿰彳扁	0	0	ヘン	あまね.し あまね.く		ベン	u	12	
徫	⿰彳韋	0	0	イ	や.く				12	
徤	⿰彳建	0	0	ケン	すこ.やか	たけし			12	
徬	⿰彳旁	0	0	ホウ	つきそ.う		ボウ そう	u	13	
徯	⿰彳奚	0	0	ケイ	こみち も.つ		ゲイ あやうい まつ	u	13	
徰	⿰彳⿱正正	0	0	セイ		いく			13	⿰彳𱥂
徱	⿰彳票	0	0	ヒョウ	かる.い かろ.んずる すばや.い				14	
徸	⿰彳童	0	0	ショウ シュ	い.く				15	
忄		0	0	シン	こころ		りっしんべん	u	3	
忇	⿰忄力	0	0	ロク	こうろうがおおきい おも.う				5	
忈	⿱二心	0	0	ジン ニン	した.しむ				6	
忉	⿰忄刀	0	0	トウ	うれ.える				5	
忋	⿰忄己	0	0	カイ	たの.む あお.ぐ		ガイ	u	6	
忐	⿱上心	0	0	クン コウ キョウ タン	むな.しい				7	
忑	⿱下心	0	0	トク トウ	むな.しい				7	
忒	⿹弋心	0	0	トク	か.わる		たがう	u	7	
忓	⿰忄干	0	0	カン	きわ.める おか.す		ガン	u	6	
忔	⿰忄乞	0	0	キツ ギツ コチ コツ	よろこ.ぶ		キ ゴチ	u	6	
忞	⿱文心	0	0	ビン ミン ブン モン	つと.める		くらい みだれる	u	8	
忡	⿰忄中	0	0	チュウ チュ シュウ シュ	うれ.える				7	
忢	⿱五心	0	0	ゴ	さと.る	さとり			8	
忨	⿰忄元	0	0	ガン	むさぼ.る				7	
忩	⿱公心	0	0	ソウ	にわか あわ.てる				8	
忪	⿰忄公	0	0	ショウ シュ	おどろ.く				7	
忬	⿰忄予	0	0	ヨ ショ	あらかじめ やす.んずる				8	
忭	⿰忄卞	0	0	ヘン	たの.しむ		ベン よろこぶ	u	7	
忮	⿰忄支	0	0	シ キ	さか.らう		ギ	u	7	
忯	⿰忄氏	0	0	キ シ	つつし.む		ギ ジ イ テイ	u	7	
忲	⿰忄太	0	0	タイ	なら.う		セイ おごる	u	7	
忳	⿰忄屯	0	0	トン シュン	うれ.える		ドン ジュン うまない おろか	u	7	
忶	⿰忄云	0	0	コン ウン	もだ.える まよ.う		ゴン	u	7	
忺	⿰忄欠	0	0	ケン コン	のぞ.む				7	
忼	⿰忄亢	0	0	コウ ホウ ヒョウ	なげ.く あなど.る				7	
怇	⿰忄巨	0	0	キョ ゴ キョウ	あなど.る				7	
怊	⿰忄召	0	0	チョウ ショウ	かな.しむ いた.む		ジョウ	u	8	
怍	⿰忄乍	0	0	サク サ ジャ	はじ.る		ザク	u	8	
怓	⿰忄奴	0	0	ドウ ニョウ ニュ	みだ.れる				8	
怔	⿰忄正	0	0	セイ ショウ	おそれあわ.てる				8	
怗	⿰忄占	0	0	チョウ テン セン	おだ.やか したが.う		しずか したがえる とどこおる やすらか	u	8	
怘	⿱古心	0	0	コ ク	かた.める かたく				9	
怚	⿰忄且	0	0	ショ ソ	おご.る		シャ ゾ	u	8	
怟	⿰忄氐	0	0	テイ タイ	もだ.える				8	
怤	⿱付心	0	0	フ	おも.う よろこ.ぶ				9	
怭	⿰忄必	0	0	ヒツ ビチ	あなど.る				8	
怳	⿰忄兄	0	0	キョウ チュツ シュツ	くる.う		ケイ コウ ほのか	u	8	
怵	⿰忄朮	0	0	チュツ シュツ シュチ	おそ.れる		ジュツ キツ ジュチ キチ	u	8	⿰忄术
恀	⿰忄多	0	0	シ	たの.む				9	
恇	⿰忄匡	0	0	キョウ コウ	つね		おそれる	u	9	
恈	⿰忄牟	0	0	ボウ ム	むさぼりおしむ				9	
恉	⿰忄旨	0	0	シ	こころ				9	
恌	⿰忄兆	0	0	チョウ ヨウ	うす.い				9	
恑	⿰忄危	0	0	キ	か.わる あや.しむ		ギ	u	9	
恔	⿰忄交	0	0	キョウ コウ	さとい		ギョウ こころよい	u	9	
恖	⿱囟心	0	0	シ サイ	おも.う おもえら.く おぼ.す	こと			10	
恗	⿰忄夸	0	0	コ ク カ ケ	おそ.れる うれ.える ほこ.る				9	
恝	⿱㓞心	0	0	カイ カツ ケチ			ガツ ケイ	u	9	⿱⿰丯刀心
恡	⿰忄𠫤	0	0	リン	ねた.む やぶさか お.しむ				9	
恧	⿱而心	0	0	ジク ニク ジョク ニョク	はじ.る		ニキ	u	10	
恱	⿰忄兊	0	0	エツ エチ	よろこ.ぶ よろこ.ばす	のぶ よし			9	⿰忄⿱八允
恾	⿰忄芒	0	0	ボウ モウ	いそが.しい せわ.しい おそ.れる うれ.える				10	
恿	⿱甬心	0	0	ヨウ ユ トウ ツ	いさ.む				11	
悂	⿰忄坒	0	0	ヒ ヘイ	あやま.る つつし.む				10	
悆	⿱余心	0	0	ヨ ショ ソ	わす.れる				11	
悈	⿰忄戒	0	0	カイ キョク コク カク	ととの.える		コキ	u	10	
悊	⿱折心	0	0	テツ テチ	うやま.う		あきらか	u	11	
悎	⿰忄吿	0	0	コウ コク カク キョウ	おそ.れる		ゴウ	u	10	⿰忄告
悑	⿰忄甫	0	0	フ ホ	こわ.い こわ.がる お.じる おそ.れる				10	
悓	⿰忄見	0	0	ケン	たと.える うかが.う				10	
悕	⿰忄希	0	0	キ ケ	おも.う かなし.む				10	
悘	⿱医心	0	0	イ エイ	つまび.らか うやうや.しい				11	
悝	⿰忄里	0	0	カイ リ	たわむ.れる		ケ	u	10	
悞	⿰忄吳	0	0	ゴ	あやま.る				10	
悢	⿰忄良	0	0	リョウ コウ	かな.しむ		ロウ	u	10	
悤	⿱囱心	0	0	ソウ	にわか あわ.てる		ス	u	11	
悥	⿱言心	0	0	オク ヨク	み.ちる				11	
您	⿱你心	0	0	ジ ニ	なんじ しかり その のみ		ニン	u	11	
悰	⿰忄宗	0	0	ソウ ズ	たの.しむ				11	
悱	⿰忄非	0	0	ヒ	いいなや.む				11	
悷	⿰忄戾	0	0	レイ ライ リ	かな.しむ				11	
悻	⿰忄幸	0	0	ケイ ギョウ コウ	もと.る				11	
悾	⿰忄空	0	0	コウ ク			まこと	u	11	
惂	⿰忄臽	0	0	カン コン	うれえくるしむ				11	
惄	⿱叔心	0	0	デキ	ひもじい		ニャク ドク ノク	u	12	
惈	⿰忄果	0	0	カ	いさ.ましい				11	
惉	⿱沾心	0	0	セン	やぶ.れる				12	
惊	⿰忄京	0	0	リョウ	かな.しむ				11	
惋	⿰忄宛	0	0	ワン	なげ.く		エン うらむ	u	11	
惎	⿱其心	0	0	キ	そこ.なう		ギ	u	12	
惏	⿰忄林	0	0	ラン リン	むさぼ.る				11	
惔	⿰忄炎	0	0	タン テン ネン エン	うれ.える		ケン やく やける	u	11	
惕	⿰忄易	0	0	テキ チャク	つつし.む		おそれる うれえる	u	11	
惙	⿰忄叕	0	0	テツ テチ テイ	うれ.える		テ	u	11	
惛	⿰忄昏	0	0	コン ビン ミン	おろ.か		モン ボン かすか くらい	u	11	
惝	⿰忄尙	0	0	ショウ トウ	うっとり.する				11	⿰忄尚
惞	⿰忄欣	0	0	キン コン	よろこ.ぶ				11	
惢	⿱心𢗰	0	0	サ スイ ニ	うたが.う		ズイ	u	12	⿱心⿰心心
惥	⿱臾心	0	0	ヨウ	すす.む すす.める				12	⿱⿻臼人心
惲	⿰忄軍	0	0	ウン キン	あつ.い		ゴン	u	12	
惵	⿰忄枼	0	0	チョウ ジョウ キョウ	やす.らか		おそれる しずか みちる	u	12	
惸	⿰忄㝁	0	0	ケイ ギョウ	うれ.える		ひとりみ	u	12	
惼	⿰忄扁	0	0	ヘン	せま.い				12	
惽	⿰忄昬	0	0	コン ビン			くらい	u	12	
愂	⿱勃心	0	0	ハイ ボツ	もと.る				13	
愇	⿰忄韋	0	0	イ	うら.む あさ.い よい				12	
愊	⿰忄畐	0	0	ヒョク ヒキ フク	まこと				12	
愌	⿰忄奐	0	0	カン	はびこ.る		ガン	u	12	
愐	⿰忄面	0	0	ベン メン	つと.める				12	
愑	⿰忄勇	0	0	ヨウ ユ	みつ.る いか.る				12	
愒	⿰忄曷	0	0	ケイ ケツ ケチ カイ	いこ.う		カツ カチ むさぼる	u	12	
愓	⿰忄昜	0	0	トウ ショウ ヨウ	ほしいまま		ドウ あそぶ たいら まっすぐ	u	12	
愔	⿰忄音	0	0	イン アン オン	やわ.らぐ				12	
愖	⿰忄甚	0	0	シン タン トン	まこと たの.しむ		ジン チン キン コン	u	12	
愗	⿱敄心	0	0	ボウ モ	おろ.か やぶさか				13	
愙	⿱客心	0	0	カク	つつし.む				13	
愜	⿰忄匧	0	0	キョウ	こころよ.い		みちる かなう	u	12	
愞	⿰忄耎	0	0	ゼン ネン タ ナ	よわ.い おそ.れる		ダン ダ ジン ニン	u	12	
愢	⿰忄思	0	0	サイ シ	こころがたが.う せ.める				12	
愪	⿰忄員	0	0	ウン イン	うれ.える うご.く				13	
愫	⿰忄素	0	0	ソ	まこと				13	
愰	⿰忄晃	0	0	オウ コウ	さとい				13	
愱	⿰忄疾	0	0	シツ シチ	くる.しむ				13	
愵	⿰忄弱	0	0	デキ ニャク	うれ.える				13	
愶	⿰忄脅	0	0	キョウ コウ	おびや.かす				13	
愷	⿰忄豈	0	0	カイ	たの.しむ		ガイ やわらぐ	u	13	
愹	⿰忄容	0	0	ヨウ	いか.る よろこ.ぶ み.ちる				13	
慁	⿱圂心	0	0	コン	うれ.える		ゴン みだれる	u	14	
慅	⿰忄蚤	0	0	ソウ ショウ	うご.く		うれえる さわぐ	u	13	
慆	⿰忄舀	0	0	タク トウ	よろこ.ぶ		あなどる つつむ ひさしい みだら	u	13	
慉	⿰忄畜	0	0	キク キン キョウ	おこ.す		チク コク	u	13	
慞	⿰忄章	0	0	ショウ	おそ.れる				14	
慠	⿰忄敖	0	0	ゴウ	おご.る うれ.える				14	
慬	⿰忄堇	0	0	キン コン	かな.しむ		ゴン	u	14	
慲	⿰忄㒼	0	0	バン マン	わす.れる				14	
慸	⿱帶心	0	0	テイ セイ タイ	たか.い きわ.まる おと.る		ダイ	u	15	
慻	⿰忄眷	0	0	ケン	かえり.みる				14	
慼	⿱戚心	0	0	セキ シャク シュク	うれ.える		ソク うれい	u	15	
慿	⿱𠗦心	0	0	ヒョウ	つ.く つか.れる よ.る たの.む				15	
憀	⿰忄翏	0	0	リョウ リュウ ル					14	
憁	⿰忄悤	0	0	ソウ			ス	u	14	
憃	⿱舂心	0	0	トウ ショウ シュ チョウ	おろ.か		チュ	u	15	
憄	⿱徝心	0	0	チ	ほどこ.す				14	
憋	⿱敝心	0	0	ヘツ ヘチ	せっかち				16	
憍	⿰忄喬	0	0	キョウ	ほしいまま		ほこる	u	15	
憒	⿰忄貴	0	0	カイ	みだ.れる		ケ エ	u	15	
憓	⿰忄惠	0	0	ケイ エ	いつく.しむ				15	
憗	⿱𢽟心	0	0	キン	なまじ.い		ギン なまじいに	u	16	
憘	⿰忄喜	0	0	キ	よろこ.ぶ ああ この.む				15	
憜	⿰忄隋	0	0	タ ダ	つつしまない		おこたる	u	15	
憝	⿱敦心	0	0	タイ ズイ	うら.む		デ	u	16	
憟	⿰忄粟	0	0	ショク ソク	へつら.う				15	
憠	⿱厥心	0	0	ケツ	つよ.い				16	
憥	⿱勞心	0	0	ロウ	くる.しむ				16	
憨	⿱敢心	0	0	カン	おろ.か		ガン	u	16	
憪	⿰忄閒	0	0	カン ゲン	たの.しむ				15	
憭	⿰忄尞	0	0	リョウ	さとい				15	
憸	⿰忄僉	0	0	セン ケン	かたよ.る				16	
憹	⿰忄農	0	0	ドウ ヌ ニョウ ノウ	こころみだ.れる なや.む				16	
憼	⿱敬心	0	0	ケイ キョウ コウ	つつし.む				17	
懀	⿰忄會	0	0	ワイ エ ワツ ワチ	にく.む もだ.える				16	
懁	⿰忄睘	0	0	ケン カン	はげ.しい		ゲン	u	16	
懂	⿰忄董	0	0	トウ ツ	みだ.れる				16	
懎	⿰忄嗇	0	0	ショク シキ	うら.む かな.しむ				16	
懏	⿰忄雋	0	0	シュン	さとい				16	
懕	⿱厭心	0	0	エン ヨウ	やす.らか た.りる ゆる.す				18	
懜	⿰忄夢	0	0	ボウ モウ ム	くら.い		モ	u	17	
懝	⿰忄疑	0	0	ガイ ギ ギョク ゴキ	おろ.か おそ.れる はか.る				17	
懞	⿰忄蒙	0	0	ボウ ム	あつ.い		モウ モ くらい	u	17	
懟	⿱對心	0	0	ツイ ズイ タイ	うら.む		チ デ もとる	u	18	
懡	⿰忄麼	0	0	バ マ					17	
懢	⿰忄監	0	0	ラン カン ゲン	むさぼ.る すこ.やか				17	
懧	⿰忄寧	0	0	ダ ジュ ゼン	よわ.い				17	
懩	⿰忄養	0	0	ヨウ	ねが.う				17	
懥	⿰忄𤴡	0	0	チ			エイ シ	u	18	⿰忄疐
懬	⿸廣心	0	0	コウ	ひろ.い おお.きい むな.しい つよ.い				19	
懭	⿰忄廣	0	0	コウ	うら.む				18	
懯	⿱敷心	0	0	フ	おも.う				19	
戁	⿱難心	0	0	ダン ネン ゼン	つつし.む		ナン	u	23	
戃	⿰忄黨	0	0	トウ ショウ	おどろ.く				23	
戄	⿰忄矍	0	0	キャク ショウ	おどろ.く		カク ガク ワク サク	u	23	
戇	⿱贛心	0	0	トウ チュウ シュ コウ	おろ.か		チュ チョウ グ カン	u	24	
戓	⿹戈口	0	0	カ					7	
戕	⿰爿戈	0	0	ショウ サン ソウ	ころ.す		セイ カ ゾウ ザン	u	8	
戜	⿹戈呈	0	0	テツ デチ	するど.い き.る				11	
戠	⿰音戈	0	0	ショク シキ シ					13	
戢	⿰咠戈	0	0	シュウ	おさ.める		やむ やめる	u	13	
戣	⿰癸戈	0	0	キ	ほこ		ギ	u	13	
戧	⿰倉戈	0	0	ソウ ショウ	つく.る はじ.める きず.つける		きず	u	14	
戩	⿰晉戈	0	0	セン	ほろ.ぼす		さいわい	u	14	
戫	⿰有或	0	0	ヨク イキ	はや.い				14	
戹	⿸戶乙	0	0	アク セク	せま.い		ヤク くるしむ	u	5	⿸户乙
戽	⿸戶斗	0	0	コ ク	く.む あかくみ		ゴ	u	8	⿸户斗
扂	⿸戶占	0	0	テン	かんぬき とざし		デン	u	9	⿸户占
扃	⿸戶冋	0	0	ケイ キョウ ヘン	かんぬき とびら		じょう つる とじる ひきこもる	u	9	⿸户冋
扄	⿸戶向	0	0	ショウ					10	⿸户向
扆	⿸戶衣	0	0	イ エ	ついたて		おくふかい かくす	u	10	⿸户衣
扌	⿻𬺰㇀	0	0	シュ					3	
扐	⿰扌力	0	0	ロク リョク リキ					5	
扑	⿰扌卜	0	0	ボク ハク ホウ フ	かるくう.つ むちう.つ		ホク ヒョク ヒキ うつ	u	5	
扒	⿰扌八	0	0	ハイ ハツ ハチ	ぬ.く さば.く		ヘ ヘツ ヘチ	u	5	
扔	⿰扌乃	0	0	ジョウ ニョウ	よ.る ふ.れる す.てる				5	
扖	⿰扌入	0	0		は.める しぼ.る				5	
扚	⿰扌勺	0	0	チョウ テキ チャク シャク	はやくうつ		レキ リャク ヤク アク	u	6	⿰扌⿹勹一
扜	⿰扌于	0	0	ウ ク	さしまね.く				6	
扤	⿰扌兀	0	0	ゴツ ゴチ ゲツ ガチ	うご.く		ガツ	u	6	
扭	⿰扌丑	0	0	ジュウ ニュ チュウ チュ	ねじまわ.す		おさえる しばる	u	7	
扯	⿰扌止	0	0	タ シャ	ひ.く		さく	u	7	
扳	⿰扌反	0	0	ハン	ひ.く さ.く ひきとめる		よじる	u	7	
扺	⿰扌氏	0	0	シ テイ	あ.たる あ.てる		キ ギ うつ	u	7	
扽	⿰扌屯	0	0	トン	ひ.く				7	
抍	⿰扌升	0	0	ショウ	あ.げる ぬ.く すく.う と.る		ジョウ	u	7	
抎	⿰扌云	0	0	ウン イン	うしな.う お.ちる				7	
抏	⿰扌元	0	0	ガン	くじく		する	u	7	
抐	⿰扌內	0	0	ドツ ナチ ドン ソン	そ.める う.つ い.れる つか.む		ネ ゼイ ジュウ ズイ	u	7	
抦	⿰扌丙	0	0	ヘイ ヒョウ	も.つ		え つか がら	u	8	
抨	⿰扌平	0	0	ホウ ヒョウ	はじ.く		ヘイ ビョウ	u	8	
抳	⿰扌尼	0	0	ジ ニ デイ ナイ	と.まる		ジツ ニチ	u	8	
抶	⿰扌失	0	0	チツ チチ	むちう.つ				8	
抷	⿰扌丕	0	0	ヒ	ひら.く		ビ	u	8	
抺	⿰扌未	0	0	バイ メ マイ	さぐ.る				8	
抾	⿰扌去	0	0	キョ コ キョウ コウ	と.る		キ	u	8	
抿	⿰扌民	0	0	ビン ミン	な.でる				8	
拄	⿰扌主	0	0	チュ	あ.げる		チュウ ささえる	u	8	
拎	⿰扌令	0	0	レイ リョウ	か.ける				8	
拕	⿰扌它	0	0	タ イ	ひ.く		ダ	u	8	
拖	⿰扌㐌	0	0	タ イ	ひ.く		ダ くだく くわえる くわわる	u	8	
